ticketKey,ticketSummary,ticketAssignee,ticketCreated,ticketResolutionDate,ticketLabels,isDirect,commitSha,commitRepo,commitDate,commitAuthorName,commitSubject,codeSimilarity,rankByCodeSimilarity,msAuthorScore,msDateScore,msKeywordScore,msComposite,priorTier,finalScore,inPriorCandidates
CX-3169,Email Template change : Header and Footer change  in onboarding a client/connexus/vendor user,Rakhesh J,2026-04-17T12:10:30.518+0530,2026-05-18T15:21:35.312+0530,,,2691f593c6c66e11e3ca82c096fd9f964212af19,Connexus-inc/connexus-web-client,2026-02-24T16:56:39+05:30,varunw92,Merge pull request #1742 from Connexus-inc/fix/rfp_vendor_status_change_fix,0.5418,5,0.0,0.0,0.0,0.0,,0.2709,
CX-3169,Email Template change : Header and Footer change  in onboarding a client/connexus/vendor user,Rakhesh J,2026-04-17T12:10:30.518+0530,2026-05-18T15:21:35.312+0530,,,c237a9b78df4a2750f21bd96090c90681221e3e8,Connexus-inc/connexus-web-api,2026-05-06T15:53:12+05:30,basimneoito,Merge pull request #1947 from Connexus-inc/ajay/fix/email-sub-change,0.5413,6,0.0,0.0,0.0,0.0,,0.2706,
CX-3169,Email Template change : Header and Footer change  in onboarding a client/connexus/vendor user,Rakhesh J,2026-04-17T12:10:30.518+0530,2026-05-18T15:21:35.312+0530,,,87cf479b1f20ddb8087041a0395c417abcc9a913,Connexus-inc/connexus-web-api,2026-04-27T13:46:20+05:30,basimneoito,Merge pull request #1900 from Connexus-inc/ajay/feat/email-template-v2,0.5375,7,0.0,0.0,0.0,0.0,,0.2687,
CX-3169,Email Template change : Header and Footer change  in onboarding a client/connexus/vendor user,Rakhesh J,2026-04-17T12:10:30.518+0530,2026-05-18T15:21:35.312+0530,,,5313f194b9a47982a26195cbc82e2a24040d8054,Connexus-inc/connexus-web-client,2026-02-24T16:27:00+05:30,rakhesh.j,fix(templates): generate password email template ui fix,0.5227,8,0.0,0.0,0.0,0.0,,0.2614,
CX-3181,"[TRELLO] Legacy ""Generate Contract"" flow appearing for ""In Contract"" RFPs",Varun Wilson,2026-04-20T12:51:09.604+0530,2026-05-18T11:26:00.424+0530,TrelloTickets,,20e9190277a551147e19b0256dd5dab80f9033eb,Connexus-inc/connexus-web-client,2026-04-21T10:16:10+05:30,Varun Wilson,refactor(contract-signing): remove legacy contract signing flow and old template management,0.54,1,0.0,0.0,0.0,0.0,,0.27,
CX-3181,"[TRELLO] Legacy ""Generate Contract"" flow appearing for ""In Contract"" RFPs",Varun Wilson,2026-04-20T12:51:09.604+0530,2026-05-18T11:26:00.424+0530,TrelloTickets,,3cbedfa8c0b195373ee7d9a2b6229d155b522d7a,Connexus-inc/connexus-web-api,2026-03-12T15:31:08+05:30,Raoof,docs: add e-sign consent and disclosure text design spec,0.5272,2,0.0,0.0,0.0,0.0,,0.2636,
CX-3181,"[TRELLO] Legacy ""Generate Contract"" flow appearing for ""In Contract"" RFPs",Varun Wilson,2026-04-20T12:51:09.604+0530,2026-05-18T11:26:00.424+0530,TrelloTickets,,3ed1e548156824abaf348b9a1f4588dfc9ed71e0,Connexus-inc/connexus-web-client,2026-03-25T10:34:06+05:30,varunw92,Merge pull request #1910 from Connexus-inc/enh/e-sign-rewamp-sign-management,0.518,3,0.0,0.0,0.0,0.0,,0.259,
CX-3181,"[TRELLO] Legacy ""Generate Contract"" flow appearing for ""In Contract"" RFPs",Varun Wilson,2026-04-20T12:51:09.604+0530,2026-05-18T11:26:00.424+0530,TrelloTickets,,1042b14327d28c6ecc8255dd610370b83f984fb0,Connexus-inc/connexus-web-client,2026-03-12T13:45:44+05:30,rakhesh.j,feat(esign): pull from base branch,0.5095,4,0.0,0.0,0.0,0.0,,0.2547,
CX-3181,"[TRELLO] Legacy ""Generate Contract"" flow appearing for ""In Contract"" RFPs",Varun Wilson,2026-04-20T12:51:09.604+0530,2026-05-18T11:26:00.424+0530,TrelloTickets,,bd4cf0687dd7d001dd7879a24b0e17581d0caefb,Connexus-inc/connexus-web-client,2026-03-24T18:46:32+05:30,varunw92,Merge pull request #1907 from Connexus-inc/enh/e-sign-rewamp-sign-management,0.5077,5,0.0,0.0,0.0,0.0,,0.2539,
CX-3181,"[TRELLO] Legacy ""Generate Contract"" flow appearing for ""In Contract"" RFPs",Varun Wilson,2026-04-20T12:51:09.604+0530,2026-05-18T11:26:00.424+0530,TrelloTickets,,511b0cd1fa314c45b47efa52509f5a0e1a1e69e2,Connexus-inc/connexus-web-client,2026-02-25T12:09:42+05:30,varunw92,Merge pull request #1748 from Connexus-inc/fix/rfp_vendor_status_change_fix,0.5043,6,0.0,0.0,0.0,0.0,,0.2522,
CX-3181,"[TRELLO] Legacy ""Generate Contract"" flow appearing for ""In Contract"" RFPs",Varun Wilson,2026-04-20T12:51:09.604+0530,2026-05-18T11:26:00.424+0530,TrelloTickets,,b00f6bb9472a0061a8ab5b60ea80048ed56542e7,Connexus-inc/connexus-web-api,2026-04-22T12:01:02+05:30,Vysakh R J,docs(cancel-award): add design spec for cancel-award guard and draft contract cleanup,0.5032,7,0.0,0.0,0.0,0.0,,0.2516,
CX-3181,"[TRELLO] Legacy ""Generate Contract"" flow appearing for ""In Contract"" RFPs",Varun Wilson,2026-04-20T12:51:09.604+0530,2026-05-18T11:26:00.424+0530,TrelloTickets,,b1a739a8c26c32f9733a173421414b1471253065,Connexus-inc/connexus-web-client,2026-03-24T14:49:41+05:30,varunw92,Merge pull request #1904 from Connexus-inc/enh/e-sign-rewamp-sign-management,0.5031,8,0.0,0.0,0.0,0.0,,0.2515,
CX-3219,Address field marked mandatory but missing (*) indicator,Varun Wilson,2026-04-24T15:01:08.416+0530,2026-05-18T11:49:43.342+0530,VENDOR,,48a8648edeaa24fc648ef638a5393db59a46d8e6,Connexus-inc/connexus-web-api,2026-04-22T22:50:20+05:30,ajaydev,fix: address min length,0.409,1,0.0,0.0,0.0,0.0,,0.2045,
CX-3219,Address field marked mandatory but missing (*) indicator,Varun Wilson,2026-04-24T15:01:08.416+0530,2026-05-18T11:49:43.342+0530,VENDOR,,9769c6dca825ebaa9ce6942dd5444e1bc6c20718,Connexus-inc/connexus-web-client,2026-01-27T22:41:51+05:30,varunw92,Merge pull request #1581 from Connexus-inc/made-address-phone-mandatory,0.3997,2,0.0,0.0,0.0,0.0,,0.1998,
CX-3219,Address field marked mandatory but missing (*) indicator,Varun Wilson,2026-04-24T15:01:08.416+0530,2026-05-18T11:49:43.342+0530,VENDOR,,46edb414f7e6649ff64e31dc9c08de8586a2897b,Connexus-inc/connexus-web-api,2026-04-23T15:58:13+05:30,ajaydev,fix: upload validation,0.3701,3,0.0,0.0,0.0,0.0,,0.1851,
CX-3219,Address field marked mandatory but missing (*) indicator,Varun Wilson,2026-04-24T15:01:08.416+0530,2026-05-18T11:49:43.342+0530,VENDOR,,39dc01346d3240479f0e829732f2b6e673e5f61a,Connexus-inc/connexus-web-client,2026-03-27T17:40:27+05:30,Ramesh P R,fix: policy limit and deductibles validation,0.3601,4,0.0,0.0,0.0,0.0,,0.18,
CX-3219,Address field marked mandatory but missing (*) indicator,Varun Wilson,2026-04-24T15:01:08.416+0530,2026-05-18T11:49:43.342+0530,VENDOR,,4bf676d77586d2ac90459b6a7cd4dab5a88e7f85,Connexus-inc/connexus-web-client,2026-05-28T00:43:33+05:30,rakhesh.j,feat(venor-compliance): vendor verification api integrations added dev test pending,0.3579,5,0.0,0.0,0.0,0.0,,0.179,
CX-3219,Address field marked mandatory but missing (*) indicator,Varun Wilson,2026-04-24T15:01:08.416+0530,2026-05-18T11:49:43.342+0530,VENDOR,,af8076b3eb8c498bc3452635f248533fa8c329b6,Connexus-inc/connexus-web-client,2026-02-05T00:33:20+05:30,Ramesh P R,fix: tight validations added for fields in file details modal,0.3561,6,0.0,0.0,0.0,0.0,,0.178,
CX-3219,Address field marked mandatory but missing (*) indicator,Varun Wilson,2026-04-24T15:01:08.416+0530,2026-05-18T11:49:43.342+0530,VENDOR,,2dcb51f5a64c8b5d924ba3b035426e63debea6ac,Connexus-inc/connexus-web-api,2026-04-29T12:01:04+05:30,ajaydev,fix: phone validation,0.3559,7,0.0,0.0,0.0,0.0,,0.178,
CX-3219,Address field marked mandatory but missing (*) indicator,Varun Wilson,2026-04-24T15:01:08.416+0530,2026-05-18T11:49:43.342+0530,VENDOR,,f68af6d450f3924db24726416275b9e2a12429bc,Connexus-inc/connexus-web-api,2026-05-25T18:49:08+05:30,Vysakh R J,feat: made stateIds non mandatory,0.3474,8,0.0,0.0,0.0,0.0,,0.1737,
CX-3252,Enhance contract expiration email notifications to include non-corporate property contacts,Vysakh R J,2026-04-30T11:57:42.930+0530,2026-05-18T12:42:54.035+0530,EmailTemplateChange,,a2ea79a7018d441189782703c3c9e54534a0a153,Connexus-inc/connexus-web-api,2026-04-30T16:19:14+05:30,Vysakh R J,fix: corporate contacts gets email nevertheless they have access to property,0.6469,1,1.0,1.0,0.5,0.85,strong,0.7485,TRUE
CX-3252,Enhance contract expiration email notifications to include non-corporate property contacts,Vysakh R J,2026-04-30T11:57:42.930+0530,2026-05-18T12:42:54.035+0530,EmailTemplateChange,,7b2aad5f895f08199be117c0e74c0f41fa03e994,Connexus-inc/connexus-web-api,2026-04-30T14:55:30+05:30,Vysakh R J,fix: added non property contact too,0.6198,2,1.0,1.0,0.3,0.81,strong,0.7149,TRUE
CX-3252,Enhance contract expiration email notifications to include non-corporate property contacts,Vysakh R J,2026-04-30T11:57:42.930+0530,2026-05-18T12:42:54.035+0530,EmailTemplateChange,,6b005289c773f042ceb20c5a7099a99dc7b23616,Connexus-inc/connexus-web-api,2026-04-30T16:20:29+05:30,Vysakh R J,Merge pull request #1930 from Connexus-inc/fix-contract-expired-email-template-changes,0.457,8,1.0,1.0,0.45,0.84,strong,0.6485,TRUE
CX-3252,Enhance contract expiration email notifications to include non-corporate property contacts,Vysakh R J,2026-04-30T11:57:42.930+0530,2026-05-18T12:42:54.035+0530,EmailTemplateChange,,0943e6c7e79a924033b6dc25b2884a322e447647,Connexus-inc/connexus-web-api,2026-04-30T12:31:07+05:30,Vysakh RJ,feat: added new template and property linked contacts,0.5562,3,0.0,0.0,0.0,0.0,,0.2781,
CX-3252,Enhance contract expiration email notifications to include non-corporate property contacts,Vysakh R J,2026-04-30T11:57:42.930+0530,2026-05-18T12:42:54.035+0530,EmailTemplateChange,,7fc9cdd09e61aebd1f976f7d5559766475575016,Connexus-inc/connexus-web-api,2026-04-30T15:17:34+05:30,Vysakh R J,fix: client based permissions updated,0.5372,4,0.0,0.0,0.0,0.0,,0.2686,
CX-3252,Enhance contract expiration email notifications to include non-corporate property contacts,Vysakh R J,2026-04-30T11:57:42.930+0530,2026-05-18T12:42:54.035+0530,EmailTemplateChange,,6d3871afd7baa34f10d584183cc7cdf5812b3343,Connexus-inc/connexus-web-api,2026-02-10T14:23:47+05:30,Raoof,"feat: add insurance expiry notification email templates, configuration, and planning documentation",0.5026,5,0.0,0.0,0.0,0.0,,0.2513,
CX-3252,Enhance contract expiration email notifications to include non-corporate property contacts,Vysakh R J,2026-04-30T11:57:42.930+0530,2026-05-18T12:42:54.035+0530,EmailTemplateChange,,ed1ebb75328186b29a7002829e1084108c26fb42,Connexus-inc/connexus-web-api,2026-02-17T14:29:39+05:30,Raoof,feat: add new email templates for basic and auto-renew contract expiration notifications and update template configuration,0.4913,6,0.0,0.0,0.0,0.0,,0.2457,
CX-3252,Enhance contract expiration email notifications to include non-corporate property contacts,Vysakh R J,2026-04-30T11:57:42.930+0530,2026-05-18T12:42:54.035+0530,EmailTemplateChange,,8ba111e4819e8ba5ec01d24734d112361663ffce,Connexus-inc/connexus-web-api,2026-01-09T11:50:37+05:30,Raoof,refactor: update VENDOR_BID_RECEIVED notification to target all PRIMARY_CONTACT users of the vendor,0.4774,7,0.0,0.0,0.0,0.0,,0.2387,
CX-3254,Start Date and End Date filters not working correctly in MSA module,Varun Wilson,2026-04-30T13:37:14.643+0530,2026-07-02T18:40:56.419+0530,MSATab,,aecfde8b3d603fff6e3426b0a59c625b4cd44508,Connexus-inc/connexus-web-client,2026-07-02T13:58:30+05:30,Varun Wilson,fix: msa contract date string issue fix,0.436,6,1.0,1.0,0.75,0.9,strong,0.668,TRUE
CX-3254,Start Date and End Date filters not working correctly in MSA module,Varun Wilson,2026-04-30T13:37:14.643+0530,2026-07-02T18:40:56.419+0530,MSATab,,769f621dd49a452dbd468f73d1de2be99b6012c8,Connexus-inc/connexus-web-api,2026-04-30T16:08:52+05:30,Varun Wilson,refactor: simplify date filtering in contract service and remove unused DTO properties,0.5502,1,0.0,0.0,0.0,0.0,,0.2751,
CX-3254,Start Date and End Date filters not working correctly in MSA module,Varun Wilson,2026-04-30T13:37:14.643+0530,2026-07-02T18:40:56.419+0530,MSATab,,02fb9aa5beb360c4f35ef8045ba9c7c5fe152e3f,Connexus-inc/connexus-web-api,2026-04-27T14:35:06+05:30,Varun Wilson,feat: enhance MSA contract filtering and creation logic,0.508,2,0.0,0.0,0.0,0.0,,0.254,
CX-3254,Start Date and End Date filters not working correctly in MSA module,Varun Wilson,2026-04-30T13:37:14.643+0530,2026-07-02T18:40:56.419+0530,MSATab,,50bb5107856acdf38ee2dd9556f1d0b6697c7d94,Connexus-inc/connexus-web-client,2026-05-13T15:48:36+05:30,Ramesh P R,fix: made the contract start-end dates optional for msa creation,0.4778,3,0.0,0.0,0.0,0.0,,0.2389,
CX-3254,Start Date and End Date filters not working correctly in MSA module,Varun Wilson,2026-04-30T13:37:14.643+0530,2026-07-02T18:40:56.419+0530,MSATab,,856efbb6b7a94d217df921d29930a757bf31884b,Connexus-inc/connexus-web-client,2026-05-13T15:57:04+05:30,varunw92,Merge pull request #2073 from Connexus-inc/feat/msa-extended,0.4638,4,0.0,0.0,0.0,0.0,,0.2319,
CX-3254,Start Date and End Date filters not working correctly in MSA module,Varun Wilson,2026-04-30T13:37:14.643+0530,2026-07-02T18:40:56.419+0530,MSATab,,473e9fd7cbdfe8bde7b380a6c36f7d464529d52f,Connexus-inc/connexus-web-client,2026-04-28T12:07:27+05:30,Ramesh P R,fix: added validations for msa creation,0.4602,5,0.0,0.0,0.0,0.0,,0.2301,
CX-3254,Start Date and End Date filters not working correctly in MSA module,Varun Wilson,2026-04-30T13:37:14.643+0530,2026-07-02T18:40:56.419+0530,MSATab,,1eaa281391d33a067f08fbf08180f405206dc4ff,Connexus-inc/connexus-web-api,2026-02-04T00:20:08+05:30,Varun Wilson,"fix(property-insurance): bg job export with client search, date filter and compliance status",0.4041,7,0.0,0.0,0.0,0.0,,0.2021,
CX-3254,Start Date and End Date filters not working correctly in MSA module,Varun Wilson,2026-04-30T13:37:14.643+0530,2026-07-02T18:40:56.419+0530,MSATab,,a79faacbdd27d90eb8efd7e0964723aec4308f80,Connexus-inc/connexus-web-client,2026-02-03T18:04:09+05:30,Varun Wilson,feat(existing-contracts): add uploaded date range filter to background jobs table export,0.4029,8,0.0,0.0,0.0,0.0,,0.2014,
CX-3274,Add Sorting for “Number of Rows” Column – File Uploads Page,ajay.dev,2026-05-05T12:53:42.419+0530,2026-05-18T09:47:52.927+0530,PropertyListBulkUpload,,49242647f3d592c495e27669ee718fdcd301a92e,Connexus-inc/connexus-web-client,2026-05-05T16:55:42+05:30,rakhesh.j,fix(property): client name column added to property list file uploads table,0.5242,1,0.0,0.0,0.0,0.0,,0.2621,
CX-3274,Add Sorting for “Number of Rows” Column – File Uploads Page,ajay.dev,2026-05-05T12:53:42.419+0530,2026-05-18T09:47:52.927+0530,PropertyListBulkUpload,,e8a3caaaeb3d7814b8037d5ff198d7f34e57f7fe,Connexus-inc/connexus-web-client,2026-02-11T13:23:22+05:30,Ramesh P R,"feat: added sort and filter to view records modal, added premium in file update",0.4817,2,0.0,0.0,0.0,0.0,,0.2408,
CX-3274,Add Sorting for “Number of Rows” Column – File Uploads Page,ajay.dev,2026-05-05T12:53:42.419+0530,2026-05-18T09:47:52.927+0530,PropertyListBulkUpload,,3d337fe71ad085b20ca2c79c076e98141bcf302e,Connexus-inc/connexus-web-client,2026-02-27T22:09:52+05:00,Tariq Shah,fix(cx2877cx2878): sorting is corrected for states served and on boarded by,0.4679,3,0.0,0.0,0.0,0.0,,0.2339,
CX-3274,Add Sorting for “Number of Rows” Column – File Uploads Page,ajay.dev,2026-05-05T12:53:42.419+0530,2026-05-18T09:47:52.927+0530,PropertyListBulkUpload,,8276e20e1833e40c7be7d4c06da4449b8e6c9263,Connexus-inc/connexus-web-client,2026-02-16T22:14:47+05:30,Varun Wilson,fix: deductables field made non sortable,0.4639,4,0.0,0.0,0.0,0.0,,0.2319,
CX-3274,Add Sorting for “Number of Rows” Column – File Uploads Page,ajay.dev,2026-05-05T12:53:42.419+0530,2026-05-18T09:47:52.927+0530,PropertyListBulkUpload,,ba070ddbfefa6d7cfd49ace63b1110deb980d3f5,Connexus-inc/connexus-web-client,2026-04-30T15:03:26+05:30,Ramesh P R,fix: added renewalPeriod sort,0.4553,5,0.0,0.0,0.0,0.0,,0.2277,
CX-3274,Add Sorting for “Number of Rows” Column – File Uploads Page,ajay.dev,2026-05-05T12:53:42.419+0530,2026-05-18T09:47:52.927+0530,PropertyListBulkUpload,,66f8c04e9f6a2929830f0b63789dcc561d5d93ad,Connexus-inc/connexus-web-client,2026-04-08T12:59:07+05:30,Ramesh P R,fix: child table sort issue fixed,0.4482,6,0.0,0.0,0.0,0.0,,0.2241,
CX-3274,Add Sorting for “Number of Rows” Column – File Uploads Page,ajay.dev,2026-05-05T12:53:42.419+0530,2026-05-18T09:47:52.927+0530,PropertyListBulkUpload,,f04b84f8807b1903c9cddf65105cb5b029700c9b,Connexus-inc/connexus-web-client,2026-04-10T17:17:06+05:30,rakhesh.j,fix(template): uploaded date and by added in templates table,0.4473,7,0.0,0.0,0.0,0.0,,0.2237,
CX-3274,Add Sorting for “Number of Rows” Column – File Uploads Page,ajay.dev,2026-05-05T12:53:42.419+0530,2026-05-18T09:47:52.927+0530,PropertyListBulkUpload,,9ba61c8f06dbbb55940808851878b961a87d963b,Connexus-inc/connexus-web-client,2026-04-09T12:36:41+05:30,rakhesh.j,feat(property): csv upload api integrations added,0.4251,8,0.0,0.0,0.0,0.0,,0.2126,
CX-3287,Update Email Preview UI in “Send RFP to Vendors” page to latest design,Rakhesh J,2026-05-06T17:04:41.861+0530,2026-05-18T12:45:40.984+0530,EmailTemplateChange,,089e96ea532f64e2e57933ab80f7e51df6bdc841,Connexus-inc/connexus-web-client,2026-05-07T11:26:34+05:30,rakhesh.j,fix(rfp): email preview changed to latest email template design,0.6599,1,0.85,1.0,1.0,0.89,strong,0.775,TRUE
CX-3287,Update Email Preview UI in “Send RFP to Vendors” page to latest design,Rakhesh J,2026-05-06T17:04:41.861+0530,2026-05-18T12:45:40.984+0530,EmailTemplateChange,,72db028d84154fd4956d2680deca84b3f8853400,Connexus-inc/connexus-web-client,2026-05-12T10:14:28+05:30,rakhesh.j,fix(rfp): email preview subject line changed,0.6511,2,0.85,1.0,0.857,0.861,strong,0.756,TRUE
CX-3287,Update Email Preview UI in “Send RFP to Vendors” page to latest design,Rakhesh J,2026-05-06T17:04:41.861+0530,2026-05-18T12:45:40.984+0530,EmailTemplateChange,,7f72c02ce3e98bdb91add5bfde1b4b0c27915500,Connexus-inc/connexus-web-api,2026-04-27T12:55:17+05:30,ajaydev,feat: email template new version,0.6198,3,0.0,0.0,0.0,0.0,,0.3099,
CX-3287,Update Email Preview UI in “Send RFP to Vendors” page to latest design,Rakhesh J,2026-05-06T17:04:41.861+0530,2026-05-18T12:45:40.984+0530,EmailTemplateChange,,1326235a022d247dd9421f069fab8e8bbba15bab,Connexus-inc/connexus-web-api,2026-05-06T23:35:39+05:30,ajaydev,fix: rfp update new temp 2,0.5724,4,0.0,0.0,0.0,0.0,,0.2862,
CX-3287,Update Email Preview UI in “Send RFP to Vendors” page to latest design,Rakhesh J,2026-05-06T17:04:41.861+0530,2026-05-18T12:45:40.984+0530,EmailTemplateChange,,606139a7db4eb0b5b401e778f669225473be7b3b,Connexus-inc/connexus-web-api,2026-01-15T11:25:31+05:30,Raoof,feat: refactor email template layouts and styling for improved responsiveness and consistency across all notification types,0.5692,5,0.0,0.0,0.0,0.0,,0.2846,
CX-3287,Update Email Preview UI in “Send RFP to Vendors” page to latest design,Rakhesh J,2026-05-06T17:04:41.861+0530,2026-05-18T12:45:40.984+0530,EmailTemplateChange,,861337a7b28d1b273b17a085986542c429124e94,Connexus-inc/connexus-web-client,2026-03-27T14:02:15+05:30,Ramesh P R,fix: bug fixes - font and color updated for view modal and mail view,0.5429,6,0.0,0.0,0.0,0.0,,0.2714,
CX-3287,Update Email Preview UI in “Send RFP to Vendors” page to latest design,Rakhesh J,2026-05-06T17:04:41.861+0530,2026-05-18T12:45:40.984+0530,EmailTemplateChange,,7830a0aa21189184361c63461ba7a6125335ea9f,Connexus-inc/connexus-web-api,2026-02-18T17:01:46+05:30,Raoof,fix: ensure consistent link styling in email templates by adding `!important` to color and text-decoration properties,0.5393,7,0.0,0.0,0.0,0.0,,0.2697,
CX-3287,Update Email Preview UI in “Send RFP to Vendors” page to latest design,Rakhesh J,2026-05-06T17:04:41.861+0530,2026-05-18T12:45:40.984+0530,EmailTemplateChange,,6f37b9cdae54a7029d4094649fb137652c7182ab,Connexus-inc/connexus-web-client,2026-04-27T16:08:46+05:30,Ramesh P R,fix: removed delivered email status and duplicate header,0.5391,8,0.0,0.0,0.0,0.0,,0.2695,
